recordtype,borough,X_d12,X_d3,X_d4,X_d5,X_d6,X_e1,X_e2,X_e3,X_e4,X_e5,X_f1,X_f2,X_f3,X_f4,X_f5,X_f6,X_g12,X_g3,X_g4,X_g5,X_g6,X_h,X_i,X_j1,X_j2,X_j3,Sex,Age,X_1e,X_1f,X_2,X_3,X_4a,X_5,X_6,PlaceofBirth,X_7b,X_7c,X_8,X_9a,X_9c,X_10a,X_10b,X_11b,X_11c,X_12b,X_12b2,X_13,X_14,X_15b,X_15c,X_18a,X_19a,X_20,X_21,X_22a,X_23a,X_23b,X_23c,X_24a,X_24b,X_25a,X_25c,X_26a,X_26c,X_27,X_28a1,X_28a2,X_28b1,X_28b2,X_28c,X_28d1,X_28d2,X_28e1,X_28e2,X_30a,X_29,X_31a1,X_31a12,X_31b,X_32a,X_32b,X_34,X_33,X_35a,X_35b,X_35c,X_36a,X_36b,X_37a,X_37b,X_38a,X_39,Welfare,X_52a,X_52b,Health,X_54b,X_53b1,X_53b2,X_53b3,X_53b4,X_53b5,X_55a,X_55b,X_55c,X_55d,X_55e,X_56a,X_56b,X_56c,X_57a,X_57b,X_58,csrr,scr,tsc,ybr,hcr,npr,mgrent,hhinc,hhiwages,hhincf,hhiint,hhiss,hhincdis,hhissi,hhincva,sub,under6,under18,hhweight,seqn,FW1,FW2,FW3,FW4,FW5,FW6,FW7,FW8,FW9,FW10,FW11,FW12,FW13,FW14,FW15,FW16,FW17,FW18,FW19,FW20,FW21,FW22,FW23,FW24,FW25,FW26,FW27,FW28,FW29,FW30,FW31,FW32,FW33,FW34,FW35,FW36,FW37,FW38,FW39,FW40,FW41,FW42,FW43,FW44,FW45,FW46,FW47,FW48,FW49,FW50,FW51,FW52,FW53,FW54,FW55,FW56,FW57,FW58,FW59,FW60,FW61,FW62,FW63,FW64,FW65,FW66,FW67,FW68,FW69,FW70,FW71,FW72,FW73,FW74,FW75,FW76,FW77,FW78,FW79,FW80,IL30PER,IL50PER,IL80PER,year,sba,geo_id2,sba.name,Evicted.Displaced,race.ethnicity,postpone.health,service.interruptions
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,2,2,Female,35-44,Yes,White,1,2,2016,2,Establish Separate Household,US,10,10,3,9,2,1,1,9,9,9999999,9,9999999,9,9999,9999,9,9,12,1,5,1,1,2,3,2,1,2,1,1,2,1,200,2,9999,9999,2,9999,3,99999,500,2,2,2,500,1,9,3,2,2,1,1,2,2,1,9,2,4,Yes,1,2,Excellent,2,No,No,No,No,No,No,No,No,No,No,2,4,4,9,9999,9999,30,2,16,8,Femalew.Kids,2,700,"40,000 - 54,999",28080,9999999,9999999,9999999,9999999,1152,9999999,1,2,Yes,24474756,431896,24474756,32960796,7633632,28765246,43530672,6625341,40511220,26804560,24003196,22411852,6969967,25545032,41672688,29562008,6769927,32494930,29525548,22824660,7430120,23602688,39741952,7998218,25197022,37167860,26426416,7261755,24581988,23334412,24172342,46648252,7620141,40914600,21400420,7561048,44752472,6852093,26335168,25704196,27849460,23196850,23111172,40686268,7287679,22849912,40786580,30816332,19858388,25830370,7197207,25238546,43534240,22859288,26272784,7403261,34274168,8318674,39624764,7497576,44775280,6861217,40422392,8330839,20667528,26633534,42706580,26340980,6994663,24333870,25319242,26727046,38537520,25005508,7658176,35652924,27377704,29713640,19377358,27576122,23042542,8840485,21800,36250,58000,2017,101,3603710,Mott Haven / Hunts Point,No,Hispanic,No,No
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,2,Female,25-34,No,Black,1,3,2014,2,Wanted to own residence,US,7,7,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,2,4,2,9,2,2,2,1,2,1,1,2,1,60,2,9999,9999,2,9999,3,99999,800,4,2,2,800,1,9,2,1,2,1,1,1,2,0,3,2,2,No,2,2,Excellent,2,No,No,No,No,No,No,No,Yes,No,No,1,5,5,9,9999,9999,30,2,16,7,Femalew.Kids,2,860,"40,000 - 54,999",32000,9999999,9999999,9999999,9999999,9999999,9999999,1,1,Yes,24676704,576702,24676704,24336824,6915222,39731360,7501785,26452994,42899880,6567460,43572552,22971256,22815832,24082804,6831950,27619696,39062728,24551528,7292083,40635496,25069968,26254020,7311100,25547432,38879784,7892153,25992706,36497288,23684426,7378332,24163214,26394428,22508392,40509428,7634444,43378724,19898244,6980640,53409808,7465456,22455904,24671944,26165230,23965352,23927112,36681468,7471021,27063798,35440084,25161912,24473648,22938472,6405959,34878224,37168712,25887108,23733364,6540482,50917468,6179672,50008388,6672282,39614080,6829638,43409720,6430284,25134622,25724708,43801292,24833008,6835489,23251044,25348020,26359836,34840144,29885592,6644481,45116396,18962076,30005832,21596492,27892172,21800,36250,58000,2017,101,3603710,Mott Haven / Hunts Point,No,Black,No,Yes
1,1,9,9,9,9,1,9,9,9,1,9,9,9,1,9,9,9,8,8,8,8,8,2,1,2,4,2,Male,45-54,Yes,White,1,4,2017,2,Other neighborhood reason,NotReported,98,98,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,5,2,2,2,9,2,5,4,1,2,1,1,3,2,9999,9,9999,100,2,9999,3,99999,715,7,2,2,715,8,8,8,8,8,8,8,8,8,8,8,8,8,No,8,8,NotReported,8,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,8,8,8,8,9998,9998,80,1,16,9,Malew.AdultsKids,3,815,"25,000 - 39,999",81500,9999999,9999999,9999999,9999999,9999999,9999999,1,1,Yes,28621618,805620,28621618,28260640,28135554,8238923,47900992,9836625,29649464,44600228,8794329,46726180,27535244,27707466,26528928,9027448,28689642,45685240,28974248,8815167,46373000,31769982,30693916,9054043,25753628,52615540,9012518,26498696,43875104,28515660,7865700,30216768,28204300,27117658,50547580,9204241,39974912,29526192,11125573,51389632,7557671,29650592,28931832,29966996,27370158,24852444,49639408,9257445,25149924,47470676,29433568,27283672,25994764,12557459,25955308,51448040,26855388,27619600,9831834,42771624,9971793,45003552,7921696,48909508,9047757,43147648,8673818,28759018,30557086,51896572,28916410,8141129,29243436,31224824,24682248,56275668,26586556,8844084,38313776,35258640,24352440,33998256,24500,40800,65250,2017,101,3603710,Mott Haven / Hunts Point,No,Hispanic,No,No
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Female,35-44,No,Black,1,3,2014,2,Needed Larger House or Apartment,US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,12,3,5,1,1,1,4,3,1,2,1,1,2,2,9999,9,9999,140,2,9999,2,99999,1300,2,8,2,99998,1,9,2,1,1,1,1,2,2,1,9,2,4,No,1,3,Good,2,No,No,No,No,No,No,No,No,Yes,No,4,4,1,9,9999,1978,31,3,16,1,Femalew.AdultsKids,3,1440,"40,000 - 54,999",29400,9999999,9999999,9999999,9999999,9999999,9999999,1,2,Yes,20237772,633395,20237772,21620516,18980880,23428412,19453420,5873537,33480936,6372013,20615452,33261844,5953938,35751584,18682452,18931520,20865212,6503085,20448130,31294848,19430736,5843312,34041828,22229840,20902430,6336959,18456246,35530684,6355863,18939338,33288152,20962268,6835213,19591906,18660336,21817190,28173062,6590508,33966240,22111348,6002147,31902744,6542596,18604374,25625412,18374424,19789800,18557968,39614920,6730596,17937016,38219384,17140152,23067820,18765692,6058600,21245254,33045738,19553612,19874468,5679171,36214048,6401839,36430376,4988985,40186512,5335905,37083144,6751273,19400668,20349756,32150240,21835172,5586474,20826414,19470516,19989176,35839744,22556822,5750511,35862408,18039672,24500,40800,65250,2017,101,3603710,Mott Haven / Hunts Point,No,Black,No,Yes
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,1,1,Female,35-44,Yes,Black,1,3,2015,2,Wanted greater housing affordability,US,10,7,1,9,3,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,2,4,1,2,2,3,2,1,2,1,1,2,2,9999,9,9999,100,2,9999,3,99999,99999,9,9,3,99999,1,9,2,1,2,1,1,2,2,1,9,2,3,Yes,1,2,Good,2,No,No,No,No,No,No,No,No,No,No,2,4,2,9,9999,9999,5,3,12,7,SoleFemale,1,99999,"10,000 - 24,999",10560,9999999,9999999,9999999,9999999,2880,9999999,1,1,No,19869156,700165,19869156,28078420,33109608,19710840,35122752,19132308,5821372,19318192,6166074,20546128,28789706,5647095,20349304,32373274,17077360,21440590,6699186,19149750,34300748,18455416,19411532,36446512,20375462,19006080,15166481,24938342,31841276,22883348,6271445,30968344,21507324,5514122,17935180,6207426,20686152,34144740,18092960,37831160,27603208,20577668,20144138,18443276,18700026,6741505,5633431,5160139,5462007,39877348,18180146,6146499,21876904,19025468,32008388,18816232,20813916,5762007,34151620,16318097,39297704,6552803,25250958,26503676,33955296,5696585,19614344,17309972,37738840,19859844,17637024,6461653,18899196,33555696,6202492,5853893,5362259,6472115,16310377,24324908,18601790,21973926,19050,31750,50750,2017,101,3603710,Mott Haven / Hunts Point,No,Hispanic,No,No
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,1,2,2,2,Male,35-44,Yes,White,2,3,2014,2,Looking for Work,US,10,10,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,5,1,1,2,9,2,1,1,2,2,2,1,2,3,9999,2,9999,9999,2,9999,3,99999,680,6,2,2,680,1,9,2,2,2,1,5,2,2,1,9,2,1,No,2,2,Excellent,2,No,No,No,Yes,No,No,No,No,No,No,4,2,2,9,9999,9999,80,11,16,9,SoleMale,1,680,"10,000 - 24,999",16000,9999999,9999999,9999999,9999999,9999999,9999999,1,1,No,20733032,437682,20733032,33364724,20046756,23404324,18428944,21041412,20838856,4926007,39986744,6869456,18054804,31752744,6097625,36722656,18498906,24882556,22187420,5938683,20898670,34994304,19384664,6369154,32770312,20228518,18684594,6962721,19659212,37099404,6537841,19917820,36413356,17838756,6427178,20371658,21530006,21894254,28846268,7532020,34185816,18720864,5836080,35105504,5987604,24640708,19768496,19751888,17963862,24394246,35783008,6029467,21890364,34685568,18927962,18060734,24810098,5683078,21882040,30972308,20368204,26291324,5049761,42615496,5957255,33038414,6632906,31100842,6348928,33556744,5779580,25728720,17817928,32197372,21792320,6491768,18710478,23524720,19783820,36716760,20001012,6117123,19050,31750,50750,2017,101,3603710,Mott Haven / Hunts Point,No,Hispanic,Yes,No
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,1,2,Female,25-34,Yes,Black,1,3,2015,2,Wanted better quality housing,OutsideUS,11,11,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,12,2,5,1,2,2,3,2,1,2,1,1,2,3,9999,2,9999,9999,2,9999,3,99999,1600,4,1,2,450,1,9,2,1,1,2,1,2,2,0,3,1,4,Yes,1,2,Good,2,No,No,No,No,No,No,Yes,Yes,Yes,No,5,1,1,1,1993,1994,30,2,16,9,Femalew.Kids,5,1600,"10,000 - 24,999",19000,9999999,9999999,9999999,9999999,9999999,9999999,1,2,Yes,30923192,536802,30923192,9160163,51662332,33739668,31194856,28139572,27552744,33390528,9398408,47894088,10040364,29286898,53607572,9783888,51481768,32514336,29037976,30374750,9899786,28159624,52217728,31794888,8563116,54641764,29321392,34425712,10659374,28997810,54064304,9542666,30456060,48876976,30709128,9171635,29675608,31300546,30218200,49179516,8977512,68072080,29535960,8990906,47419896,10067975,36256684,27333340,34592496,27786268,29902206,48160536,10813622,28084144,49415384,29192572,32622888,33684576,8935522,30783728,52847384,32198816,32149504,7532547,61166104,10609786,48763760,8282693,51108160,9190549,56551464,7726011,30846088,28495516,52084680,33802064,10123882,30381996,30215500,32572862,61363272,29134908,29400,48950,78300,2017,101,3603710,Mott Haven / Hunts Point,No,Hispanic,No,Yes
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,1,2,Female,25-34,No,Black,2,3,2016,2,Wanted to own residence,US,98,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,12,2,5,1,2,2,4,3,1,1,1,1,2,3,9999,2,9999,9999,2,9999,3,99999,2240,2,1,2,540,0,5,3,1,1,2,3,1,1,0,2,1,4,Yes,1,2,Good,1,No,No,No,No,No,No,No,Yes,No,No,5,1,1,9,9999,2011,30,2,16,9,Femalew.Kids,8,2240,"10,000 - 24,999",9000,9999999,9999999,9999999,9999999,10440,9999999,1,3,Yes,27504250,949782,27504250,7938578,42335584,27780220,28573588,28848330,26013624,29224394,8477611,43735980,9252171,27400964,40987008,8876169,54479208,24378032,30666350,26144508,8299554,26878384,53229156,23175596,10072145,42094520,26692040,30117540,7690417,29201952,45686916,8117199,29414680,48160004,29406688,7720140,28990958,27512494,28798320,47695040,7321180,44541856,29937896,7578447,42430120,9039406,31713376,27207098,31129280,24932312,25686256,56333184,8396949,25867716,48009248,27077044,30159390,28021208,7162253,33829636,43917368,27418344,25742928,8466427,47175204,8746664,45183196,8681845,40710008,8368092,50064240,8378172,30564424,24688108,50908016,28989584,9550943,26290756,27491646,25892798,48103928,29188258,40890,59800,95700,2017,101,3603710,Mott Haven / Hunts Point,No,Black,No,Yes
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,1,Female,35-44,Yes,White,1,3,2015,2,Other neighborhood reason,PR,10,10,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,10,2,3,2,9,2,4,3,1,2,1,1,2,2,9999,9,9999,50,2,9999,3,99999,1200,2,2,2,1200,1,9,2,2,1,1,1,2,2,0,2,2,4,No,1,4,Fair,2,No,No,No,No,No,No,No,No,No,No,1,5,5,9,9999,2003,30,2,16,9,Marriedw.AdultsOnly,3,1250,"25,000 - 39,999",82000,9999999,9999999,9999999,9999999,9999999,9999999,1,1,No,27304114,96682,27304114,28839540,8862528,41829616,25040012,28830560,29168538,23637854,29568530,8096548,44710268,7557737,29485372,45635740,9238244,40431744,24725504,32929176,30402484,7851387,29497548,43221324,28691312,8644817,43066016,25798144,27546192,7911493,25895326,45538296,8486299,29219556,47328272,25160864,8421477,30147624,28350928,22802728,46924552,9482861,39717396,30517552,7596071,42154620,8622858,26661708,25896736,27811440,27693944,28153704,41627312,9276866,26051120,46581620,23670580,30948284,25609328,9882710,33307450,33994872,29199952,27303692,8463398,39735152,9919532,39951640,8348736,42395876,10027929,43919900,9650862,25978674,28660262,43034332,28800426,8736765,25248796,25296666,31585974,38932552,24500,40800,65250,2017,101,3603710,Mott Haven / Hunts Point,No,Hispanic,No,No
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,1,Female,35-44,Yes,White,1,3,2015,1,Other housing reason,OutsideUS,13,13,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,10,2,3,2,9,2,3,3,1,2,1,1,2,2,9999,9,9999,70,2,9999,2,99999,1100,4,2,2,1100,1,9,2,2,2,1,3,2,2,1,9,2,4,No,1,5,Good,2,No,No,No,No,No,No,No,No,No,No,2,2,2,1,1990,1990,30,2,16,9,Marriedw.AdultsOnly,4,1170,"40,000 - 54,999",33300,9999999,9999999,9999999,9999999,9999999,9999999,1,1,No,27460882,586301,27460882,29048486,8637537,44263008,24478120,28928912,29260824,24245008,29709210,8120309,45990440,7569657,28460920,46515616,9272509,42323224,23969326,33112986,31032424,7768933,30506652,43125120,28876624,8598985,43113388,26389772,27269792,8051217,25756862,45551876,8191504,29729826,48516976,25624296,8565996,30040280,28695530,23196552,45881560,9424269,40564496,30321744,7848493,41424048,8874545,26923908,25805988,27847404,27857562,28410226,42312080,9360437,26153560,46894792,23725144,31469962,26057946,9897977,33259932,34327816,29007140,27319244,8491026,40644548,9828900,39282504,8596207,42968480,10136189,43543924,9767247,25614210,29551186,43420824,28456148,8937065,25149988,25633896,31293216,39116784,27200,45300,72500,2017,101,3603710,Mott Haven / Hunts Point,No,Hispanic,No,No
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Female,45-54,No,Black,1,3,2014,2,Needed Larger House or Apartment,US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,12,2,5,1,2,1,4,3,1,2,1,1,3,2,9999,9,9999,105,2,9999,3,99999,1222,4,2,2,1222,1,9,2,2,2,1,2,2,2,1,9,2,2,Yes,8,8,NotReported,8,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,8,8,8,9,9999,9999,31,3,16,1,SoleFemale,1,1327,"10,000 - 24,999",9999999,9999999,9999999,9999999,10476,12384,9999999,1,1,No,19712920,245658,19712920,19637396,19524054,20475634,35630840,18790736,5659827,33483492,19402312,18557052,17459652,20221200,19268794,6125588,34527952,5396374,21463822,32077808,5955883,34493924,17935552,19955544,19530570,6509267,17168142,37790516,16195678,6852618,29968018,19089692,20963540,5177147,24233416,31028748,5758810,19567452,32311204,18766016,5598579,22771358,15644934,23144058,29884856,6408413,31910356,20500224,5940198,29303248,6144980,18352944,20472690,18744990,24826400,19269774,32607350,5515381,20656264,29630772,20850218,22471410,18546860,5434581,18754482,33936424,19313480,19150076,5454233,33678364,5362357,32517038,6512830,31193676,6133557,36575576,5529558,18596442,19481744,35025920,19889336,5601856,19050,31750,50750,2017,101,3603710,Mott Haven / Hunts Point,No,Black,No,No
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Male,65+,Yes,White,1,3,2015,2,Wanted greater housing affordability,OutsideUS,11,11,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,13,2,6,1,1,1,3,2,1,2,1,1,3,2,9999,9,9999,105,2,9999,3,99999,325,2,2,2,325,1,9,3,2,1,1,1,2,2,0,3,2,2,Yes,2,3,Fair,2,Yes,Yes,No,No,Yes,No,No,No,No,No,2,4,4,1,2012,2012,5,3,12,5,SolelyMarried,2,430,"25,000 - 39,999",46000,9999999,9999999,12060,2400,2400,9999999,1,1,No,16502564,255469,16502564,4661294,4704515,5199068,5293577,15718329,15658802,16601841,16033433,26862772,26459126,16783270,26298546,18088424,4990612,15628061,5251543,15609328,29014780,4685119,16553152,27039608,17164562,19424852,3994496,19321532,22823368,19747520,14806669,25933760,17272640,15314040,20426652,14798574,28686098,16380657,4664355,25943546,15807075,5703068,12914336,5637310,15316050,30620284,15258521,29850656,28996784,14221943,18616712,14681423,17969422,4573021,5830541,4957632,4492878,27093826,17315958,4216637,17451710,19035370,26344360,15156914,15809320,5060834,27216788,16227692,27139364,4661207,26283140,16237819,32139682,4375638,17052004,19191564,25934068,16782266,15899733,5243445,16144870,27546656,21800,36250,58000,2017,101,3603710,Mott Haven / Hunts Point,No,Hispanic,Yes,No
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,2,2,Female,<25,Yes,White,1,3,2016,2,Wanted better quality housing,OutsideUS,11,14,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,2,4,2,9,2,3,2,1,2,1,1,3,1,51,2,9999,9999,2,9999,2,99999,1250,2,2,2,1250,0,5,2,2,2,2,1,2,2,1,9,1,4,Yes,2,3,Excellent,2,No,No,No,No,No,No,No,No,No,No,5,1,1,1,1992,1992,30,2,16,9,SolelyMarried,2,1301,"40,000 - 54,999",31000,9999999,9999999,9999999,9999999,1152,9999999,1,1,No,19823920,293071,19823920,31576156,19026416,6123478,19192128,19644268,18847820,31611724,20896976,6384424,29037006,19881908,18440744,20725064,18845612,21575148,6435895,31313768,6023201,19878780,32634652,5988924,32411280,19393168,17048508,21629358,5752853,20962828,36495704,18561940,5721744,32394528,19639612,20600600,5928835,20440480,29841862,7037116,16876814,33046114,19521634,5489840,20374870,23714344,18563426,31329456,5147629,38657220,19741768,5715633,34659400,5756526,18702920,18441984,22143744,19834744,20314432,29920944,6320624,22165684,28292216,23219716,19879992,19562628,6153044,16267262,37770668,19676864,17552618,7043763,29877512,5647087,35467632,5862454,30958632,6498150,29788782,6388442,18667124,21868004,21800,36250,58000,2017,101,3603710,Mott Haven / Hunts Point,No,Hispanic,No,No
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,2,2,Male,<25,Yes,Black,1,3,2016,2,Needed Larger House or Apartment,US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,2,4,2,9,2,3,3,1,2,1,1,3,1,80,1,80,9999,2,9999,3,99999,1200,7,2,2,1200,1,9,2,2,2,4,1,2,2,1,9,2,3,No,2,4,Excellent,2,No,No,No,No,No,No,No,No,No,No,2,4,2,9,9999,9998,30,2,16,9,Malew.AdultsKids,4,1360,"25,000 - 39,999",116000,9999999,9999999,9999999,9999999,9999999,9999999,1,1,Yes,19823920,350407,19823920,31576156,19026416,6123478,19192128,19644268,18847820,31611724,20896976,6384424,29037006,19881908,18440744,20725064,18845612,21575148,6435895,31313768,6023201,19878780,32634652,5988924,32411280,19393168,17048508,21629358,5752853,20962828,36495704,18561940,5721744,32394528,19639612,20600600,5928835,20440480,29841862,7037116,16876814,33046114,19521634,5489840,20374870,23714344,18563426,31329456,5147629,38657220,19741768,5715633,34659400,5756526,18702920,18441984,22143744,19834744,20314432,29920944,6320624,22165684,28292216,23219716,19879992,19562628,6153044,16267262,37770668,19676864,17552618,7043763,29877512,5647087,35467632,5862454,30958632,6498150,29788782,6388442,18667124,21868004,27200,45300,72500,2017,101,3603710,Mott Haven / Hunts Point,No,Hispanic,No,No
1,1,9,9,9,1,9,9,9,9,1,9,8,8,8,8,8,8,9,9,9,1,9,2,2,2,2,1,Male,<25,Yes,Black,1,3,2014,2,Newly Married,US,7,7,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,2,5,1,1,1,4,3,1,2,1,1,1,2,9999,9,9999,200,2,9999,2,99999,1275,4,1,2,200,1,9,2,2,2,1,1,2,2,1,9,2,2,Yes,1,3,Good,2,No,Yes,No,No,Yes,No,No,No,No,No,2,4,4,9,9999,9999,30,1,16,7,SolelyMarried,2,1475,"25,000 - 39,999",44560,9999999,9999999,9999999,9999999,3600,9999999,1,1,No,20237772,927918,20237772,6332502,18980880,23428412,33209064,20053508,5744420,21755412,20615452,19484336,34702092,20942792,5471963,32318124,20865212,22202920,20448130,18332098,19430736,5843312,34041828,6510970,20902430,36934504,5405709,35530684,21700272,18939338,19499748,6139706,23336876,33445476,18660336,6390107,28173062,22501400,19896962,6476264,20492612,31902744,6542596,18604374,43745316,18374424,5796298,18557968,23205884,22979692,30620402,6557409,29260072,23067820,5496344,35312112,6222591,19357744,19553612,19874468,19389902,21213698,37312656,6250465,17033460,40186512,18217920,21722800,23050288,5682324,20349756,32150240,21835172,19073414,6099915,33238252,5854694,35839744,6606740,33516432,6153017,30795646,21800,36250,58000,2017,101,3603710,Mott Haven / Hunts Point,No,Hispanic,Yes,No
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,2,2,Female,45-54,Yes,Black,2,3,2016,2,Any other reason,US,10,10,4,9,3,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,3,4,2,9,2,2,2,1,2,1,1,3,3,9999,3,9999,9999,2,9999,3,99999,99999,9,9,3,99999,0,2,3,2,2,1,5,2,2,1,9,2,3,No,2,2,VG,2,No,No,No,No,No,No,No,Yes,No,No,2,4,3,9,9999,9999,30,2,16,9,Femalew.Adults,2,99999,"10,000 - 24,999",19000,9999999,9999999,9999999,9999999,9999999,9999999,1,1,No,25070388,803439,25070388,39876400,7241000,22062696,29238218,36868400,24245734,7787498,26335600,24606694,25038920,36297088,29492376,6774567,36870012,23907064,26591864,26637216,23994072,24744454,7309286,45510404,7355649,23723776,41480488,7869930,39071476,30825968,21062808,27001516,7589425,23636272,42197592,23997892,8282189,37436664,25339896,25616804,6563479,26430820,40297508,7445593,26013692,40399168,22405476,8077553,27922160,22969680,23199628,43903116,7165406,47682968,24277758,7724509,42460976,6127033,25261086,26525652,25213384,24443804,24579360,41658120,8971424,21610980,36613168,27561504,26777938,24413040,7638437,20856760,47337192,24967980,24428680,7183765,39670544,8148625,34948908,8402789,41431372,7725308,21800,36250,58000,2017,101,3603710,Mott Haven / Hunts Point,No,Hispanic,No,Yes
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Female,65+,No,MultiRace,1,3,2016,2,Wanted to own residence,US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,12,2,6,1,1,1,1,1,1,2,1,1,1,3,9999,2,9999,9999,2,9999,2,99999,860,2,2,2,860,1,9,3,2,2,4,2,2,2,1,9,2,3,No,1,2,Fair,1,No,No,No,No,No,No,No,No,No,No,2,4,2,9,9999,1950,5,3,12,5,SoleFemale,1,860,"40,000 - 54,999",9999999,9999999,9999999,19054,18988,9999999,9999999,1,1,No,23171706,104324,23171706,24543476,22046910,37856872,23051868,25697590,6749122,22408292,35635752,7439057,6665211,7152336,8109065,22035122,22144748,21371384,27031100,32140490,42979104,20672742,37338288,26244470,7052054,23850374,6398953,27655828,38416288,6312495,23671208,46236296,21075654,22928460,6966269,22567000,38099984,20906724,23961076,42295736,21249560,24229960,23422384,22785972,37140208,22397316,7377831,34006928,25507560,8058580,20266796,7508750,23618582,34431468,22576600,38565756,39445984,21954384,23703332,24860340,21378832,6589762,7318384,7497158,6149885,43254200,23415662,6229927,25360394,22580642,37046656,23709356,22349536,6588945,42611288,22540954,37440896,6618580,39069064,22354352,46310768,6046739,19050,31750,50750,2017,101,3603710,Mott Haven / Hunts Point,No,MultiRace,No,No
1,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,3,2,1,4,1,Female,25-34,Yes,White,2,3,2016,2,Any other reason,PR,10,10,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,12,2,4,2,9,2,4,3,1,2,1,1,2,1,100,2,9999,9999,2,9999,3,99999,1599,1,1,2,224,1,9,2,2,1,1,5,2,2,1,9,1,4,Yes,1,2,Good,2,No,No,No,No,No,Yes,Yes,Yes,NR,No,5,1,1,9,9999,2016,30,1,16,7,Femalew.Kids,3,1699,No Income,9999999,9999999,9999999,9999999,9999999,9999999,9999999,1,2,Yes,23044062,716146,23044062,45324520,6840428,31911544,7797083,39745472,7026277,21950690,23427736,38050848,25057704,5580544,32172692,20268870,24356800,46056080,20595276,6893791,40674368,24398778,24100972,23090712,21518788,21805188,7694323,33714720,6619948,23030746,36086056,6841723,41896716,23378476,24082000,23181088,6976723,24403494,34675412,22280922,7201020,39272592,23650236,22000128,8164740,19953086,41762112,6408883,23876428,36976976,26164824,6010338,26702008,21285186,20973104,43369824,7521477,34835380,21488492,8924287,35803064,6719219,23493528,19100848,21883842,22893064,25894020,40395760,6265361,24748894,42625232,23609680,21957962,24247992,6965092,20635292,48208616,21170926,20464952,7505255,34797704,6795761,24500,40800,65250,2017,101,3603710,Mott Haven / Hunts Point,No,Hispanic,No,Yes
